Date,Open,High,Low,Close,Volume,Adj Close,
8/4/1992,94.75,94.87,94.25,94.25,2539200,17.41,
8/3/1992,94.5,95.25,94.37,94.87,2655600,17.52,
7/31/1992,94.87,95.12,94.5,94.75,3285600,17.5,
7/30/1992,94.37,95.5,94.37,95.37,4461200,17.61,
7/29/1992,94.62,94.87,94.25,94.37,6348800,17.43,
7/28/1992,92.62,94,92.37,93.75,4620400,17.31,
7/27/1992,92.75,93.25,92.37,92.37,3493200,17.06,
7/24/1992,92.62,93.62,92.37,92.75,6149200,17.13,
7/23/1992,92.75,93.25,92.62,92.75,4278400,17.13,
7/22/1992,93.5,94,92.5,92.5,6144400,17.08,
7/21/1992,93.12,94.25,92.87,93.75,7960400,17.31,
7/20/1992,93.25,93.37,92.75,92.87,11625200,17.15,
7/17/1992,97,97.37,94.62,95,23750000,17.54,
7/16/1992,99,100.37,99,100.25,10243600,18.51,
7/15/1992,98,99.37,98,99.25,8332000,18.33,
7/14/1992,97.87,98.37,97.5,97.87,3684000,18.07,
7/13/1992,98,98.87,97.62,97.87,4772800,18.07,
7/10/1992,97.75,97.87,96.5,97.62,3664400,18.03,
7/9/1992,97.75,98.37,97.5,97.5,4561600,18.01,
7/8/1992,96.75,97.87,96.75,97.87,5013200,18.07,
7/7/1992,98.12,98.75,96.62,96.75,5414400,17.87,
7/6/1992,97.12,98.25,97,98.12,4594800,18.12,
7/2/1992,98.25,98.25,96.87,96.87,5085200,17.89,
7/1/1992,97.87,98.5,97.75,98.25,6107600,18.14,
6/30/1992,98.62,98.62,97.75,97.87,4276000,18.07,
6/29/1992,97.87,98.62,97.75,98.62,5179600,18.21,
6/26/1992,96.75,97.37,96.5,97.25,4185600,17.96,
6/25/1992,97.62,98.25,96.62,97.12,7344000,17.94,
6/24/1992,96.37,97.87,96.25,97.62,8484400,18.03,
6/23/1992,95.5,96.37,95.25,95.87,8334400,17.7,
6/22/1992,94.75,95.37,94.62,95.25,7436800,17.59,
6/19/1992,95,95.5,94.75,95,9402000,17.54,
6/18/1992,93.37,95.87,93.12,94.5,12766800,17.45,
6/17/1992,92.87,93.87,92.12,92.62,7372800,17.1,
6/16/1992,94,94,92.87,93.12,6823200,17.2,
6/15/1992,92.5,94.12,92.5,94.12,7490800,17.38,
6/12/1992,92.5,93.87,92.25,93,11170400,17.17,
6/11/1992,90.5,92.12,90.37,92,7861600,16.99,
6/10/1992,90.5,91.12,90.12,90.12,7176400,16.64,
6/9/1992,91,91,90.37,90.62,3520400,16.74,
6/8/1992,90.37,91.25,90.37,91,3882400,16.81,
6/5/1992,88.62,90.75,88.25,90.37,6172800,16.69,
6/4/1992,89.62,89.75,88.87,89,4184000,16.44,
6/3/1992,90.62,90.75,89.75,89.75,4516400,16.57,
6/2/1992,90.62,91,90.37,90.62,4106400,16.74,
6/1/1992,90.5,91.25,90.12,90.62,4687200,16.74,
5/29/1992,91.37,92,90.75,90.75,4138800,16.76,
5/28/1992,90.87,91.5,90.37,91.12,3252000,16.83,
5/27/1992,90.37,91,90.12,90.87,3630000,16.78,
5/26/1992,91.25,91.5,90.37,90.5,3876400,16.71,
5/22/1992,91.5,92.25,91.25,91.75,3357600,16.94,
5/21/1992,91.37,91.62,90.62,91.5,3735600,16.9,
5/20/1992,92.37,92.75,91.5,91.62,4626000,16.92,
5/19/1992,90.87,92.5,90.62,92.5,4916000,17.08,
5/18/1992,91.62,91.87,90.5,90.75,4679600,16.76,
5/15/1992,91.37,92.12,91.12,91.62,6408400,16.92,
5/14/1992,92.12,92.25,91,91.75,5878000,16.94,
5/13/1992,93.5,93.62,92.37,92.37,5552800,17.06,
5/12/1992,93.75,93.87,93,93.5,5132000,17.27,
5/11/1992,93.5,94.37,93.37,93.87,6591200,17.34,
5/8/1992,94.12,94.25,93.12,93.12,5698800,17.2,
5/7/1992,92.75,94.12,92.75,93.75,7582800,17.31,
5/6/1992,94,94.12,93.12,93.37,8116400,17.02,
5/5/1992,92.5,94,92.37,93.87,8179600,17.11,
5/4/1992,92.5,93,92.12,92.5,9364800,16.86,
5/1/1992,91.25,92.12,90.37,90.62,8297600,16.52,
4/30/1992,88.5,90.75,88.25,90.75,6727600,16.54,
4/29/1992,88.87,88.87,87.75,88.12,5074400,16.06,
4/28/1992,88.12,88.5,87.37,88.5,4435600,16.13,
4/27/1992,87.87,88.75,87.75,88.12,4003600,16.06,
4/24/1992,89.12,89.25,88.12,88.12,3972400,16.06,
4/23/1992,90,90.62,89,89.25,5901600,16.27,
4/22/1992,89.87,90.12,89.62,90.12,5299600,16.43,
4/21/1992,89.62,90.25,89.5,90,8468800,16.41,
4/20/1992,88.5,89.75,88.25,89.5,7171200,16.31,
4/16/1992,88.5,88.62,87.5,88.62,8252400,16.15,
4/15/1992,88.75,88.87,87.62,88.5,8862400,16.13,
4/14/1992,89.5,89.75,88,88.25,13266400,16.09,
4/13/1992,86.12,87.5,85.87,87.5,6849200,15.95,
4/10/1992,85.62,86.12,84.5,86,8211600,15.68,
4/9/1992,85.37,85.87,84.62,85.12,9102400,15.52,
4/8/1992,82.62,85,82.62,84.87,12080400,15.47,
4/7/1992,83.37,84.87,82.25,82.37,7705600,15.01,
4/6/1992,82,83.12,81.62,83.12,5685200,15.15,
4/3/1992,82.12,82.37,81.75,81.75,6910000,14.9,
4/2/1992,83.25,83.5,81.87,82.25,8291200,14.99,
4/1/1992,83.5,83.5,82.75,82.87,7874400,15.11,
3/31/1992,83.37,84.87,83.37,83.5,6479200,15.22,
3/30/1992,83.37,83.87,83.12,83.37,5402000,15.2,
3/27/1992,84,84.37,83.12,83.25,8572400,15.18,
3/26/1992,85.37,85.37,84.12,84.12,6360400,15.33,
3/25/1992,85.12,86,84.75,85.12,5261200,15.52,
3/24/1992,85.75,86,85,85.25,7334000,15.54,
3/23/1992,86,86.75,85.62,85.62,4996000,15.61,
3/20/1992,85.87,86.62,85.75,86.12,7849600,15.7,
3/19/1992,85.87,87.12,85.62,85.87,7691600,15.65,
3/18/1992,87.37,88.5,87.25,87.5,4292400,15.95,
3/17/1992,88.75,88.87,87.37,87.62,5886800,15.97,
3/16/1992,89.25,89.62,88.25,88.75,3903200,16.18,
3/13/1992,90.25,90.25,89.12,89.62,5373600,16.34,
3/12/1992,87.62,89.12,87.62,89.12,5398800,16.25,
3/11/1992,87.87,88.37,87.12,87.75,4870400,16,
3/10/1992,87.75,88.37,87.5,87.87,5055200,16.02,
3/9/1992,86.37,87.37,85.12,87.37,6315200,15.93,
3/6/1992,86.75,87.25,86,86.37,7251200,15.74,
3/5/1992,86.75,88.12,86.5,86.62,6630800,15.79,
3/4/1992,88.25,89.62,87.37,87.37,7210000,15.93,
3/3/1992,87.62,88.62,87.12,88.25,6309200,16.09,
3/2/1992,86.87,87.75,86.25,87.5,5765600,15.95,
2/28/1992,88.37,88.62,86.62,86.87,6988800,15.83,
2/27/1992,88,88.37,87.5,87.75,5926400,16,
2/26/1992,88.37,88.62,87.62,88.25,6221200,16.09,
2/25/1992,89.25,89.25,88.12,88.25,6319200,16.09,
2/24/1992,89.87,90.25,88.75,89.37,4226000,16.29,
2/21/1992,89.75,90.37,89.25,89.87,5784400,16.38,
2/20/1992,89.75,90.62,89.12,89.75,5452800,16.36,
2/19/1992,90,90.75,89.37,89.62,4593600,16.34,
2/18/1992,90,91.12,89.12,89.62,5258000,16.34,
2/14/1992,90.5,91.12,89.5,89.75,5180400,16.36,
2/13/1992,92.75,93.25,90.12,90.75,7816000,16.54,
2/12/1992,90.5,92.37,89.87,92.12,6326000,16.79,
2/11/1992,89.75,90.87,89.75,90.25,4522800,16.45,
2/10/1992,89.62,89.87,89.12,89.75,3783200,16.36,
2/7/1992,90,90.37,88.62,89.25,6896800,16.27,
2/6/1992,90.37,90.87,89.62,89.87,5606800,16.38,
2/5/1992,91.75,92.12,91,91.25,6530000,16.41,
2/4/1992,91.12,92.25,90,92.25,6010400,16.59,
2/3/1992,90,91.37,89.25,91.37,6077200,16.43,
1/31/1992,91.87,92,90,90,5962000,16.19,
1/30/1992,92.12,92.5,91.37,91.75,4190400,16.5,
1/29/1992,92.75,94.12,91.62,91.87,5754400,16.52,
1/28/1992,93.87,94,92.87,93.25,3914000,16.77,
1/27/1992,93.5,94,93.37,93.75,2872000,16.86,
1/24/1992,93.62,94.25,93.12,93.12,4221200,16.75,
1/23/1992,95.5,95.87,93.25,93.5,5356800,16.82,
1/22/1992,92.87,95.62,92.87,95.62,5093600,17.2,
1/21/1992,95.25,95.5,92.87,92.87,5705600,16.7,
1/20/1992,96.25,96.37,95.25,95.25,4839600,17.13,
1/17/1992,95,98.12,92.62,96.37,14328000,17.33,
1/16/1992,95.12,97.12,95,95.5,9012800,17.18,
1/15/1992,94,95.75,93.5,95.37,12415600,17.15,
1/14/1992,90.37,92.5,90.25,92.37,5353600,16.61,
1/13/1992,90.75,90.87,89.75,90.25,5333200,16.23,
1/10/1992,91.37,92.5,90.62,90.87,6446000,16.34,
1/9/1992,92.62,94.25,91.25,91.25,8160400,16.41,
1/8/1992,94,95,92.25,92.37,10063600,16.61,
1/7/1992,92,94.75,91.87,94.62,7892000,17.02,
1/6/1992,91,93.12,90.87,92.25,8794000,16.59,
1/3/1992,90.25,91.12,90,90.37,5802400,16.25,
1/2/1992,89,90.62,88.87,90.25,7123600,16.23,
12/31/1991,90.12,91.12,88.87,89,7626000,16.01,
12/30/1991,89.75,90.75,89.12,90.37,7784800,16.25,
12/27/1991,88.37,89.62,88.37,89.37,6164000,16.07,
12/26/1991,88.25,88.87,87.5,88.25,4915200,15.87,
12/24/1991,88.25,90,87.87,88.25,6876800,15.87,
12/23/1991,85.87,88.5,85.5,88.25,9367200,15.87,
12/20/1991,86,86.25,85,85.75,12893200,15.42,
12/19/1991,85.62,85.87,84.5,84.87,7609600,15.27,
12/18/1991,85.5,86.87,84.87,86.25,7624000,15.51,
12/17/1991,86.75,87,85.25,85.5,5928000,15.38,
12/16/1991,87.75,88,86.75,86.87,5168400,15.62,
12/13/1991,88.75,88.87,87.25,88,7117200,15.83,
12/12/1991,88.5,89.25,88,88.62,8372400,15.94,
12/11/1991,87,87.87,85.62,87.75,10360800,15.78,
12/10/1991,85.37,86.5,83.5,86.25,20028000,15.51,
12/9/1991,89.37,89.75,84.62,85.12,15580400,15.31,
12/6/1991,90,90.25,89,89,10786400,16.01,
12/5/1991,90.12,91.12,90.12,90.25,7571200,16.23,
12/4/1991,91.37,91.5,90,90,9360000,16.19,
12/3/1991,91.75,92.12,91,91.25,6254400,16.41,
12/2/1991,91.12,92.37,90.62,92.25,9391200,16.59,
11/29/1991,93.87,93.87,92.37,92.5,6569600,16.64,
11/27/1991,96.62,97.12,94.12,94.25,7215600,16.95,
11/26/1991,95.62,98.12,94.62,97.87,7790800,17.6,
11/25/1991,95,95.62,94.62,95.12,4254000,17.11,
11/22/1991,95.37,96,94.62,94.75,5471200,17.04,
11/21/1991,95.12,96.75,95.12,95.37,6108000,17.15,
11/20/1991,97,97.37,95.37,95.5,5392800,17.18,
11/19/1991,96.62,96.75,95,96.5,8497200,17.36,
11/18/1991,96.87,97.75,96.25,97.25,6846000,17.49,
11/15/1991,100,100.12,96,96.25,7829200,17.31,
11/14/1991,99.12,100.12,98.37,100,4410000,17.99,
11/13/1991,98.62,99.12,98.37,98.87,3690400,17.78,
11/12/1991,100.25,100.62,99.12,99.37,4600000,17.87,
11/11/1991,100.12,100.75,99.87,100.12,2657200,18.01,
11/8/1991,101,101.37,100,100.25,5540000,18.03,
11/7/1991,98.37,100,98.25,99.87,7596800,17.96,
11/6/1991,96.75,97.25,96.37,96.62,4031200,17.38,
11/5/1991,97.25,97.75,96.62,96.62,4686400,17.38,
11/4/1991,97,97.75,96.62,97,4563600,17.45,
11/1/1991,98.37,99.37,97.75,98.37,8552000,17.48,
10/31/1991,100.12,100.37,98.25,98.25,4530000,17.45,
10/30/1991,99,100.25,98.87,100.25,6108400,17.81,
10/29/1991,98.37,99.37,97.5,98.87,4721600,17.56,
10/28/1991,98.25,98.62,98,98.25,3588800,17.45,
10/25/1991,98.25,98.62,97.5,98,3980400,17.41,
10/24/1991,98,99.12,97.62,98.25,3886400,17.45,
10/23/1991,98.62,98.75,97.25,98.5,6324000,17.5,
10/22/1991,100.25,100.5,98.5,98.5,4621600,17.5,
10/21/1991,100.25,101,99.87,100.25,3765200,17.81,
10/18/1991,100,100.37,99.62,100.37,5262800,17.83,
10/17/1991,101,101.25,99.37,99.87,6527600,17.74,
10/16/1991,103.75,103.75,101.37,101.62,8103600,18.05,
10/15/1991,101.87,104.75,99.75,104.25,12134400,18.52,
10/14/1991,99.25,101.62,99.12,101.25,3164000,17.99,
10/11/1991,100,100.5,99.5,99.87,3574400,17.74,
10/10/1991,97.62,99.87,97,99.75,5668800,17.72,
10/9/1991,97.75,98.25,96.75,97.25,7638000,17.28,
10/8/1991,99.12,99.37,97.62,98,5755200,17.41,
10/7/1991,98.37,99.37,98.25,98.87,5110400,17.56,
10/4/1991,99.12,99.62,98.12,98.25,5280800,17.45,
10/3/1991,100.87,101,99,99,5180000,17.59,
10/2/1991,102.5,102.5,100.75,101.12,4178800,17.96,
10/1/1991,103.62,103.75,102.5,102.62,2809200,18.23,
9/30/1991,102.37,104.25,101.25,103.62,4936400,18.41,
9/27/1991,104.62,105.37,102,102.25,6364400,18.17,
9/26/1991,104.5,105.75,104.25,104.87,3786800,18.63,
9/25/1991,105.62,105.75,104.75,105,3209200,18.65,
9/24/1991,104.87,105.87,104.12,105.87,5996800,18.81,
9/23/1991,104.25,104.62,104.12,104.62,3130400,18.59,
9/20/1991,104.87,105.12,104,104.25,7539200,18.52,
9/19/1991,105.37,106.37,104.75,104.87,6975200,18.63,
9/18/1991,104.5,105.5,104.5,105.37,5658400,18.72,
9/17/1991,103.37,104.87,103.25,104.87,5577200,18.63,
9/16/1991,102.87,104.37,102.87,103.62,7364400,18.41,
9/13/1991,103.62,103.75,101.5,102.87,7562000,18.28,
9/12/1991,102.37,104,102.25,104,8956400,18.48,
9/11/1991,100,101.37,99.62,101.37,6351600,18.01,
9/10/1991,101.25,101.25,99.25,99.62,6790400,17.7,
9/9/1991,99.5,101.12,99.5,101,4731600,17.94,
9/6/1991,98.25,99.62,97.75,99.37,5224400,17.65,
9/5/1991,98.62,99.12,97.62,98.25,3978000,17.45,
9/4/1991,98.37,99.25,97.62,98.62,6405600,17.52,
9/3/1991,97.75,98.87,97.62,98,6633600,17.41,
8/30/1991,95.75,97.12,95.75,96.87,5368400,17.21,
8/29/1991,94.75,95.87,94,95.5,8977200,16.97,
8/28/1991,95.12,95.25,94.25,94.5,6466800,16.79,
8/27/1991,95.25,95.62,94.62,95.25,5034400,16.92,
8/26/1991,95.12,95.62,94.75,95.12,3581200,16.9,
8/23/1991,94.37,96.12,94.37,94.87,6816400,16.85,
8/22/1991,95.62,96.37,94.12,94.37,8662000,16.77,
8/21/1991,96.12,96.37,94,95.62,11312400,16.99,
8/20/1991,96.25,96.25,95.12,95.75,6522800,17.01,
8/19/1991,93.25,95.62,92,95,12080400,16.88,
8/16/1991,98.37,98.62,96.5,96.5,6723600,17.14,
8/15/1991,98.5,99,98.12,98.37,3213200,17.48,
8/14/1991,99.37,99.37,98.37,98.5,4486000,17.5,
8/13/1991,99,99.87,98.37,99,5090800,17.59,
8/12/1991,98.87,99.5,98.62,98.62,3134000,17.52,
8/9/1991,99.25,99.62,98.75,98.87,3362000,17.56,
8/8/1991,99.12,99.75,99,99.25,4236800,17.63,
8/7/1991,100.37,100.5,99,99,4641200,17.59,
8/6/1991,100.25,100.75,99.62,100.37,5603600,17.83,
8/5/1991,100.37,101.25,100.37,101,4984800,17.73,
8/2/1991,101.5,101.62,100.25,100.37,3568800,17.62,
8/1/1991,101,101.75,100.75,101.25,3612000,17.77,
7/31/1991,101.87,102.12,101.12,101.25,3488400,17.77,
7/30/1991,101.75,102,100.37,101.62,4320400,17.84,
7/29/1991,100.5,101.37,100.37,101.37,3324400,17.79,
7/26/1991,100.62,101,100.12,100.5,2560800,17.64,
7/25/1991,101.25,101.62,100.5,100.5,3378000,17.64,
7/24/1991,100.75,101.37,100,100.75,4326400,17.68,
7/23/1991,102.75,103,100.62,100.62,5252800,17.66,
7/22/1991,101,102.12,100.87,102,7309600,17.9,
7/19/1991,100,100.87,98.5,100.5,10291600,17.64,
7/18/1991,96.62,98.37,95.62,98.25,9436800,17.25,
7/17/1991,96.25,96.87,96.12,96.25,6188800,16.89,
7/16/1991,99.5,99.5,96,96.62,8803200,16.96,
7/15/1991,99.5,99.87,99.25,99.25,3411200,17.42,
7/12/1991,99,99.75,98.25,99.37,5621600,17.44,
7/11/1991,98.87,99,98,98.25,4749200,17.25,
7/10/1991,99.87,100.37,98.5,98.75,5210000,17.33,
7/9/1991,100.37,100.87,99.25,99.5,5046800,17.46,
7/8/1991,98,100.5,97.75,100.5,5562000,17.64,
7/5/1991,98.12,99.25,97.87,98.62,3140000,17.31,
7/3/1991,98.75,98.87,98.12,98.12,3868400,17.22,
7/2/1991,98.25,99.37,98.12,99.12,4838400,17.4,
7/1/1991,97.62,98.62,97.37,98.37,5378400,17.27,
6/28/1991,97.25,97.75,96.62,97.12,7086400,17.05,
6/27/1991,98.75,98.75,97.37,97.62,7252400,17.13,
6/26/1991,99.12,99.37,98.12,98.62,6804000,17.31,
6/25/1991,98.62,99.62,98.25,99.37,6861200,17.44,
6/24/1991,99.12,99.62,98.25,98.37,9382400,17.27,
6/21/1991,99.25,100,99.12,99.62,12577200,17.49,
6/20/1991,98.75,99.25,97.12,99.12,16344000,17.4,
6/19/1991,100.25,101.25,100,101,8331200,17.73,
6/18/1991,99.75,101,99.75,100.87,6945600,17.71,
6/17/1991,99.62,100,99.5,99.5,652800,17.46,
6/14/1991,101.37,101.62,99.87,100.37,9448000,17.62,
6/13/1991,101.37,101.37,100.12,100.62,7584400,17.66,
6/12/1991,101.87,102,100.62,101.5,7518800,17.82,
6/11/1991,102.75,103.5,102.12,102.25,4547600,17.95,
6/10/1991,102.37,102.75,102.12,102.37,3941200,17.97,
6/7/1991,102.87,103,101.37,102,7041600,17.9,
6/6/1991,103.12,103.62,102,103,5416800,18.08,
6/5/1991,105.37,105.5,103.12,103.25,5948800,18.12,
6/4/1991,105.62,106,104.62,105,4880400,18.43,
6/3/1991,106,107.37,105.75,106.37,5287200,18.67,
5/31/1991,104.37,106.5,103.75,106.12,7060000,18.63,
5/30/1991,103.62,105.12,103.62,104.37,5716400,18.32,
5/29/1991,104.62,104.62,103.75,104.12,6608800,18.28,
5/28/1991,105.25,105.37,103.62,105.12,5766800,18.45,
5/24/1991,104.62,105.12,104.5,105,3820400,18.43,
5/23/1991,104.5,104.62,103.75,104.62,5525200,18.36,
5/22/1991,102.25,104.62,102,104.62,8968400,18.36,
5/21/1991,103.62,104.25,100.5,101.5,6700800,17.82,
5/20/1991,104.12,104.25,103.12,103.25,3162800,18.12,
5/17/1991,103.62,104.62,103.5,103.75,8452400,18.21,
5/16/1991,103.75,104.25,103,104.12,5453200,18.28,
5/15/1991,105,105.12,101.25,102.75,10705600,18.04,
5/14/1991,105.5,106.25,104.62,106,7864800,18.61,
5/13/1991,103.62,106,103.25,105.87,5138400,18.58,
5/10/1991,105.87,106,103,103.37,5457600,18.14,
5/9/1991,104.25,105.87,104.12,105.87,6174000,18.58,
5/8/1991,102.12,104,101.75,103.75,5536000,18.21,
5/7/1991,103.37,103.5,101.87,101.87,5144400,17.88,
5/6/1991,102.37,103.62,102.37,103.37,4376000,18.14,
5/3/1991,105.5,106.5,102,103.62,12892400,17.98,
5/2/1991,103.75,106,103.75,105.87,6088400,18.37,
5/1/1991,102.5,104.5,102.12,104,7776800,18.04,
4/30/1991,105.5,105.5,102.12,103,13152800,17.87,
4/29/1991,107.75,107.87,104.62,104.87,7418000,18.19,
4/26/1991,108,108.25,107.25,107.37,4094000,18.63,
4/25/1991,108.37,109.12,107.62,108,4485600,18.74,
4/24/1991,108.37,108.87,108,108.25,5768400,18.78,
4/23/1991,109,109.12,107.87,108.37,3728400,18.8,
4/22/1991,108.75,109.37,108.12,108.5,6281600,18.82,
4/19/1991,109.25,110.25,109,109.5,8437200,19,
4/18/1991,110,110.75,109.37,109.75,5855200,19.04,
4/17/1991,109.62,110.75,109.25,109.87,8356000,19.06,
4/16/1991,107,109.25,106.75,109.25,8346800,18.95,
4/15/1991,108.25,108.37,105.62,106.87,12107200,18.54,
4/12/1991,111,111,108.12,108.5,14222000,18.82,
4/11/1991,111.12,111.87,110.12,110.62,8858800,19.19,
4/10/1991,111.37,111.62,110,111.25,7698800,19.3,
4/9/1991,112.75,113.37,111,111.25,5395600,19.3,
4/8/1991,112.37,113.5,112,113,3860400,19.6,
4/5/1991,114.12,114.5,112.5,112.62,6080400,19.54,
4/4/1991,113.62,114.75,112.12,113.5,7753200,19.69,
4/3/1991,113.37,114.25,113,113.12,7363600,19.62,
4/2/1991,112.5,113.5,111.12,113.25,9072400,19.65,
4/1/1991,113.87,114.25,111.87,112.25,5692000,19.47,
3/28/1991,114,114.37,112.87,113.87,6475200,19.75,
3/27/1991,114.37,114.62,112.5,112.87,6818800,19.58,
3/26/1991,113.5,114.62,113.37,113.87,5503200,19.75,
3/25/1991,111.87,113.62,111.75,113.5,6387600,19.69,
3/22/1991,112,112.62,111.25,111.62,11433200,19.36,
3/21/1991,114.75,115,111,111.87,12931200,19.41,
3/20/1991,115,115.37,113.5,114.12,16028400,19.8,
3/19/1991,118.75,119,115,115.12,25338400,19.97,
3/18/1991,126.37,128.13,126.25,127.87,5965200,22.18,
3/15/1991,127.75,127.75,126.25,126.62,10766000,21.97,
3/14/1991,129.25,130.75,126.5,128.13,7779600,22.23,
3/13/1991,127,129.63,126.75,129.13,6017600,22.4,
3/12/1991,128.88,129.25,126.5,127,8627200,22.03,
3/11/1991,130,130.5,128.75,129.13,7217600,22.4,
3/8/1991,133.13,133.63,131,131.25,5936000,22.77,
3/7/1991,132.75,133.75,131.63,132.5,4770400,22.99,
3/6/1991,134.38,134.88,132.63,132.88,8124000,23.05,
3/5/1991,130.63,135,129.88,133.5,9935600,23.16,
3/4/1991,131.25,132.5,129.88,130.63,4758400,22.66,
3/1/1991,128.25,131.5,128.13,131,7432400,22.73,
2/28/1991,131.25,131.5,127.5,128.75,8634000,22.33,
2/27/1991,130,130.88,128.13,130.88,8164800,22.7,
2/26/1991,132.75,133,129.75,129.75,8908400,22.51,
2/25/1991,134.25,135.13,132.13,133.63,7578800,23.18,
2/22/1991,135.63,137,132.63,133.25,9536400,23.12,
2/21/1991,138,138.25,135.5,135.5,6262000,23.51,
2/20/1991,138.25,138.75,137.88,137.88,7416800,23.92,
2/19/1991,137.25,139.75,137,139.5,9112400,24.2,
2/15/1991,135.5,137.88,135.38,137.38,10955600,23.83,
2/14/1991,134.88,136.25,133.88,135,9941600,23.42,
2/13/1991,132.38,135,132.25,134.63,7695200,23.35,
2/12/1991,131.5,133.88,131.5,132.75,9489600,23.03,
2/11/1991,129.88,132.5,129.63,132.38,7461200,22.96,
2/8/1991,128.88,129.88,128.25,129.5,7006800,22.47,
2/7/1991,130,131,128.38,128.5,10128000,22.29,
2/6/1991,128.13,130,128,129.88,9678400,22.53,
2/5/1991,127.25,128.5,127,128.5,8708400,22.29,
2/4/1991,126.25,127.62,125.62,127.37,6212400,22.1,
2/1/1991,126.5,127.62,125.62,126.87,7676400,21.8,
1/31/1991,126.62,127.12,126.25,126.75,6873200,21.78,
1/30/1991,124.75,127,124.62,127,10097200,21.82,
1/29/1991,124.12,125.37,123,124.5,7796800,21.39,
1/28/1991,122.5,125,122.37,124.25,9913200,21.35,
1/25/1991,121.12,122.62,120.5,122.62,9764400,21.07,
1/24/1991,120,121.62,119.87,121,11364800,20.79,
1/23/1991,117.87,120.12,117.87,119.25,8844000,20.49,
1/22/1991,119.37,119.62,117.75,118,7854800,20.27,
1/21/1991,116.75,120.12,116.62,119.62,8806000,20.55,
1/18/1991,115.25,118.25,114.87,117.62,18370000,20.21,
1/17/1991,115,116.12,114.25,115.75,17321600,19.89,
1/16/1991,107.25,109.25,106.62,109.12,6324000,18.75,
1/15/1991,106.87,107.75,106.75,107.5,4672400,18.47,
1/14/1991,106.87,107.12,105.5,106.75,6986000,18.34,
1/11/1991,107.87,108.25,107.75,108.12,2434800,18.58,
1/10/1991,107.62,108.37,107.25,108.37,3848000,18.62,
1/9/1991,109.75,110.75,106.75,106.87,8312000,18.36,
1/8/1991,110.37,110.37,108.75,109,6862000,18.73,
1/7/1991,111.37,111.87,110,110.25,4757600,18.94,
1/4/1991,112.75,113,111.87,112.12,4340400,19.26,
1/3/1991,112.37,113.87,112.25,112.5,5229600,19.33,
1/2/1991,112.87,113.75,112.12,112.12,4150800,19.26,
12/31/1990,113.37,113.5,112.87,113,1845200,19.42,
12/28/1990,113.62,113.87,113.25,113.37,2912800,19.48,
12/27/1990,113.25,113.87,113,113.62,2856400,19.52,
12/26/1990,114,114.25,113.5,113.5,1587200,19.5,
12/24/1990,113.87,114.25,113.75,113.87,1365200,19.57,
12/21/1990,114,114.37,113.37,113.87,8338400,19.57,
12/20/1990,112.25,114.62,112.25,113.75,7584000,19.54,
12/19/1990,113,114,112.12,112.75,9855600,19.37,
12/18/1990,111.5,113.5,111.5,113.5,6467200,19.5,
12/17/1990,110.87,111.75,110.62,111.5,3819600,19.16,
12/14/1990,112,112.5,111,111.25,5740800,19.12,
12/13/1990,114.37,114.62,112.87,112.87,4372400,19.39,
12/12/1990,112.87,114.5,112.62,114.37,5887600,19.65,
12/11/1990,113,113.12,112.37,112.87,3991600,19.39,
12/10/1990,112.25,113.75,112.12,113.37,4695200,19.48,
12/7/1990,111.5,112.87,110.75,112.5,7637600,19.33,
12/6/1990,115.87,116,111.25,111.5,13558400,19.16,
12/5/1990,114.12,114.87,113.75,114.62,5938000,19.69,
12/4/1990,113.37,115,113,114.75,5831600,19.72,
12/3/1990,114.5,114.5,113,113.37,6280800,19.48,
11/30/1990,111.62,114.5,111.25,113.62,7217600,19.52,
11/29/1990,112.5,112.87,111.62,112,4782800,19.24,
11/28/1990,113,113.87,112.37,112.37,5276800,19.31,
11/27/1990,113.87,114.12,112.62,113.5,6126000,19.5,
11/26/1990,112,114.25,111.62,113.87,4661600,19.57,
11/23/1990,113.87,114.25,112.62,112.62,1862000,19.35,
11/21/1990,113.25,114.12,112.37,114.12,5251600,19.61,
11/20/1990,114.75,115.12,113.25,113.37,8001200,19.48,
11/19/1990,114.12,114.87,114,114.75,7443200,19.72,
11/16/1990,113,114.12,112,113.62,9078800,19.52,
11/15/1990,113.25,113.62,112.5,112.62,6158800,19.35,
11/14/1990,112.5,114,112.5,113.5,7875600,19.5,
11/13/1990,113,113.5,112,112,8526000,19.24,
11/12/1990,110.87,113.25,110.75,113,14173200,19.42,
11/9/1990,108.5,110.25,107.87,110.25,9096800,18.94,
11/8/1990,106.5,107.62,106.25,107.5,6476800,18.47,
11/7/1990,108,108.25,106.25,106.5,5603200,18.3,
11/6/1990,107.87,109,107.62,107.87,6374000,18.53,
11/5/1990,107.37,108.12,106.5,107.87,4834800,18.53,
11/2/1990,107.25,108.62,107.25,108.37,7161200,18.41,
11/1/1990,105.37,107.37,104.87,107.25,4935600,18.22,
10/31/1990,106.5,106.62,104.75,105.5,5810000,17.92,
10/30/1990,106.12,106.87,104.87,106.37,6556000,18.07,
10/29/1990,106.5,107.87,105.12,106,5254400,18.01,
10/26/1990,107.37,107.5,106.5,106.87,4984400,18.16,
10/25/1990,109,109.25,106.62,108.12,6368000,18.37,
10/24/1990,106.75,109,106.75,108.62,6477600,18.45,
10/23/1990,107.37,108.25,106.62,106.75,5082800,18.14,
